75216,Souma Yukihira,https://myanimelist.cdn-dena.com/images/characters/12/223499.jpg
82525,Shiro,https://myanimelist.cdn-dena.com/images/characters/10/239709.jpg
118489,Shouto Todoroki,https://myanimelist.cdn-dena.com/images/characters/7/277037.jpg
162,Vash the Stampede,https://myanimelist.cdn-dena.com/images/characters/6/29064.jpg
155679,Zero Two,https://myanimelist.cdn-dena.com/images/characters/9/341980.jpg
425,Ginko,https://myanimelist.cdn-dena.com/images/characters/13/296128.jpg
13701,Mikoto Misaka,https://myanimelist.cdn-dena.com/images/characters/5/74800.jpg
50389,Rias Gremory,https://myanimelist.cdn-dena.com/images/characters/6/140483.jpg
139,Allen Walker,https://myanimelist.cdn-dena.com/images/characters/14/28111.jpg
48391,Chitoge Kirisaki,https://myanimelist.cdn-dena.com/images/characters/2/145073.jpg
4606,Tomoya Okazaki,https://myanimelist.cdn-dena.com/images/characters/5/47839.jpg
12531,Ciel Phantomhive,https://myanimelist.cdn-dena.com/images/characters/12/91805.jpg
24482,Rin Okumura,https://myanimelist.cdn-dena.com/images/characters/5/105722.jpg
70069,Kurumi Tokisaki,https://myanimelist.cdn-dena.com/images/characters/10/200381.jpg
498,Rin Toosaka,https://myanimelist.cdn-dena.com/images/characters/8/31622.jpg
86,Rei Ayanami,https://myanimelist.cdn-dena.com/images/characters/5/27439.jpg
390,Mugen,https://myanimelist.cdn-dena.com/images/characters/5/51569.jpg
40882,Eren Yeager,https://myanimelist.cdn-dena.com/images/characters/8/172585.jpg
83797,Ryuuko Matoi,https://myanimelist.cdn-dena.com/images/characters/2/219961.jpg
65643,Koro-sensei,https://myanimelist.cdn-dena.com/images/characters/10/201691.jpg
2257,Simon,https://myanimelist.cdn-dena.com/images/characters/10/28353.jpg
118737,Emilia,https://myanimelist.cdn-dena.com/images/characters/10/268173.jpg
12,Alphonse Elric,https://myanimelist.cdn-dena.com/images/characters/10/29224.jpg
252,Kyon,https://myanimelist.cdn-dena.com/images/characters/13/75369.jpg
10010,Kiritsugu Emiya,https://myanimelist.cdn-dena.com/images/characters/7/146659.jpg
43280,Inori Yuzuriha,https://myanimelist.cdn-dena.com/images/characters/13/118427.jpg
19566,Mio Akiyama,https://myanimelist.cdn-dena.com/images/characters/11/48547.jpg
1662,Gaara,https://myanimelist.cdn-dena.com/images/characters/12/34767.jpg
8455,Death the Kid,https://myanimelist.cdn-dena.com/images/characters/4/73901.jpg
19565,Yui Hirasawa,https://myanimelist.cdn-dena.com/images/characters/4/50560.jpg
30,Gon Freecss,https://myanimelist.cdn-dena.com/images/characters/9/30966.jpg
80243,Shouko Nishimiya,https://myanimelist.cdn-dena.com/images/characters/5/302315.jpg
4604,Nagisa Furukawa,https://myanimelist.cdn-dena.com/images/characters/16/50357.jpg
1795,Motoko Kusanagi,https://myanimelist.cdn-dena.com/images/characters/2/82159.jpg
71933,Karma Akabane,https://myanimelist.cdn-dena.com/images/characters/2/219929.jpg
117911,Katsuki Bakugou,https://myanimelist.cdn-dena.com/images/characters/6/268129.jpg
2007,Shikamaru Nara,https://myanimelist.cdn-dena.com/images/characters/7/30416.jpg
1555,Hinata Hyuuga,https://myanimelist.cdn-dena.com/images/characters/16/55680.jpg
13767,Law Trafalgar,https://myanimelist.cdn-dena.com/images/characters/4/110998.jpg
19,Tamaki Suou,https://myanimelist.cdn-dena.com/images/characters/3/36552.jpg
2514,Gilgamesh,https://myanimelist.cdn-dena.com/images/characters/3/102822.jpg
249,Yuki Nagato,https://myanimelist.cdn-dena.com/images/characters/3/316473.jpg
18769,Tetsuya Kuroko,https://myanimelist.cdn-dena.com/images/characters/10/168697.jpg
61,Robin Nico,https://myanimelist.cdn-dena.com/images/characters/16/53074.jpg
909,Kenpachi Zaraki,https://myanimelist.cdn-dena.com/images/characters/13/31753.jpg
3519,Zero Kiryuu,https://myanimelist.cdn-dena.com/images/characters/4/14667.jpg
125056,Osamu Dazai,https://myanimelist.cdn-dena.com/images/characters/2/289754.jpg
89,Shinji Ikari,https://myanimelist.cdn-dena.com/images/characters/3/34576.jpg
87277,Touka Kirishima,https://myanimelist.cdn-dena.com/images/characters/13/233851.jpg
245,Toushirou Hitsugaya,https://myanimelist.cdn-dena.com/images/characters/11/36579.jpg
13917,Accelerator,https://myanimelist.cdn-dena.com/images/characters/5/118837.jpg
104437,Juuzou Suzuya,https://myanimelist.cdn-dena.com/images/characters/6/253775.jpg
40197,Himeko Inaba,https://myanimelist.cdn-dena.com/images/characters/3/142833.jpg
1426,Shana,https://myanimelist.cdn-dena.com/images/characters/13/63039.jpg
109931,Arataka Reigen,https://myanimelist.cdn-dena.com/images/characters/10/253041.jpg
4839,Gray Fullbuster,https://myanimelist.cdn-dena.com/images/characters/4/55469.jpg
13783,Takashi Natsume,https://myanimelist.cdn-dena.com/images/characters/14/47021.jpg
68315,Shinya Kougami,https://myanimelist.cdn-dena.com/images/characters/7/177105.jpg
719,Johan Liebert,https://myanimelist.cdn-dena.com/images/characters/12/266519.jpg
53641,Deishuu Kaiki,https://myanimelist.cdn-dena.com/images/characters/11/147415.jpg
13468,Keima Katsuragi,https://myanimelist.cdn-dena.com/images/characters/14/94389.jpg
77605,Ban,https://myanimelist.cdn-dena.com/images/characters/14/264505.jpg
69725,Shougo Makishima,https://myanimelist.cdn-dena.com/images/characters/2/179611.jpg
75,Ryuk,https://myanimelist.cdn-dena.com/images/characters/10/59125.jpg
63351,Akame,https://myanimelist.cdn-dena.com/images/characters/8/253095.jpg
